20.39,,,
1.53,,,
9.94,,,
16.67,,,
0.15,,,
12.86,,,
4.39,,,
11.96,,,
2.19,,,
4.28,,,
24.04,,,
40.84,,,
102.95,,,
25.39,,,
11.38,,,
9.6,,,
12.08,,,
7.48,,,
1.84,,,
45.57,,,
2.34,,,
4.08,,,
2.99,,,
2.5,,,
38.76,,,
16.06,,,
1.7,,,
1.04,,,
4.95,,,
32.28,,,
13.79,,,
5.31,,,
13.42,,,
29.29,,,
22.82,,,
11.16,,,
5.99,,,
4.85,,,
13.36,,,
17.65,,,
1.53,,,
24.38,,,
0.42,,,
3.15,,,
34.87,,,
7.7,,,
1.47,,,
39.94,,,
13.4,,,
35.51,,,
7.62,,,
76.99,,,
5.61,,,
24.12,,,
9.12,,,
39.72,,,
64.25,,,
7.02,,,
4.69,,,
4.49,,,
3.56,,,
3.02,,,
7.8,,,
4.17,,,
0.12,,,
0,,,
0.01,,,
0.29,,,
19.76,,,
12.06,,,
0.04,,,
6.91,,,
4.95,,,
0,,,
0.95,,,
66.09,,,
19.4,,,
6.18,,,
11.46,,,
9.69,,,
1.65,,,
4.35,,,
3.48,,,
0.17,,,
0.35,,,
1.22,,,
34.69,,,
0,,,
0,,,
0.28,,,
0.01,,,
0.29,,,
0.81,,,
0.61,,,
0.11,,,
16.39,,,
9.2,,,
31.24,,,
31.99,,,
6.44,,,
3.01,,,
17.53,,,
1.52,,,
0.05,,,
8.73,,,
4.75,,,
0.9,,,
8.45,,,
9.27,,,
15.66,,,
16.32,,,
31.72,,,
10.25,,,
11.22,,,
2.26,,,
2.62,,,
13.91,,,
13.89,,,
9.34,,,
0.71,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.19,,,
0.97,,,
0.07,,,
0.67,,,
0.01,,,
2.07,,,
5.78,,,
9.87,,,
3.35,,,
2.76,,,
0.11,,,
0,,,
5.82,,,
0,,,
0.52,,,
32.92,,,
4.08,,,
9.32,,,
18.17,,,
5.48,,,
3.58,,,
23.61,,,
2.16,,,
6.99,,,
2.84,,,
29.21,,,
2.5,,,
0.19,,,
14.53,,,
31.21,,,
3.46,,,
15.81,,,
6.58,,,
3.81,,,
0,,,
19.07,,,
15.19,,,
10.4,,,
1.6,,,
1.24,,,
1.36,,,
4.38,,,
18.2,,,
26.38,,,
3.69,,,
16.62,,,
10.02,,,
0.05,,,
22.28,,,
1.36,,,
0.42,,,
0,,,
1.26,,,
0.74,,,
4.15,,,
2.92,,,
0,,,
3.94,,,
0.19,,,
0,,,
0,,,
7.9,,,
17.79,,,
10.02,,,
18.85,,,
9.88,,,
2.34,,,
2.74,,,
15.27,,,
0,,,
0,,,
6.01,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1.06,,,
4.61,,,
0,,,
0,,,
1.68,,,
0,,,
5.3,,,
23.53,,,
2.23,,,
0.02,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.04,,,
0.76,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.76,,,
5.07,,,
1.75,,,
0,,,
0.06,,,
0.02,,,
0,,,
0,,,
0,,,
19.67,,,
23.2,,,
0.69,,,
0.01,,,
0,,,
0,,,
0.01,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.05,,,
3.62,,,
5.39,,,
7.15,,,
0.29,,,
0.23,,,
0,,,
5.96,,,
9.51,,,
8.02,,,
2.52,,,
1.18,,,
2.49,,,
15.01,,,
11.05,,,
0.92,,,
5.02,,,
7.14,,,
2.32,,,
0.01,,,
5.01,,,
24.44,,,
0.45,,,
0,,,
8.87,,,
2.88,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.08,,,
1.76,,,
32.23,,,
0.46,,,
7.78,,,
4.41,,,
4.01,,,
16.15,,,
6.56,,,
3.27,,,
0.02,,,
1,,,
1.12,,,
0.22,,,
0,,,
2.62,,,
5.51,,,
5.69,,,
8.36,,,
10.36,,,
0,,,
1.45,,,
0.08,,,
0.52,,,
0.06,,,
0,,,
0.32,,,
0,,,
0,,,
0.48,,,
1.34,,,
0.36,,,
0.46,,,
7.12,,,
4.12,,,
0,,,
3.73,,,
0.05,,,
1.29,,,
0.55,,,
0,,,
0,,,
0,,,
12.6,,,
8.8,,,
1.51,,,
0.25,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.81,,,
2.95,,,
27.52,,,
0.92,,,
2.82,,,
3.76,,,
44.84,,,
25.09,,,
0.42,,,
2.55,,,
1.91,,,
21.04,,,
11.65,,,
43.71,,,
12.74,,,
0.13,,,
8.84,,,
2.8,,,
0.03,,,
0.2,,,
13.53,,,
8.63,,,
7.43,,,
15.15,,,
5.76,,,
27.43,,,
0,,,
0.06,,,
18.67,,,
19.07,,,
9.75,,,
40.19,,,
20.8,,,
1.68,,,
0.13,,,
0,,,
7.87,,,
0.6,,,
0,,,
0,,,
1.84,,,
1.68,,,
3.4,,,
16.46,,,
16.91,,,
2.5,,,
0.02,,,
0.43,,,
1.21,,,
6.21,,,
0.11,,,
0.57,,,
0.34,,,
0.31,,,
0,,,
0,,,
0,,,
0.03,,,
4.77,,,
2.34,,,
0.47,,,
7.06,,,
13.17,,,
2.81,,,
11.08,,,
21.81,,,
52.78,,,
37.9,,,
1.99,,,
4.29,,,
18.48,,,
23.59,,,
0.5,,,
2.97,,,
0.16,,,
0.05,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.01,,,
0.07,,,
2.8,,,
0.76,,,
3.18,,,
0.09,,,
4.18,,,
6.84,,,
7.61,,,
7.5,,,
6.5,,,
9.08,,,
0.83,,,
0.56,,,
0.17,,,
0,,,
0.96,,,
0,,,
1.55,,,
0.7,,,
0.08,,,
0.51,,,
0.76,,,
2.55,,,
0.17,,,
0.11,,,
8.44,,,
9.25,,,
12.59,,,
2.81,,,
13.49,,,
8.66,,,
15.77,,,
5.05,,,
33.98,,,
17.73,,,
19.57,,,
34.9,,,
2.06,,,
64.25,,,
58.61,,,
20.64,,,
2.31,,,
10.61,,,
11.19,,,
32.91,,,
60.09,,,
48.47,,,
2.85,,,
51.15,,,
9.23,,,
1.64,,,
11.53,,,
10.87,,,
6.9,,,
25.27,,,
31.44,,,
6.46,,,
1.81,,,
0.05,,,
0,,,
0,,,
2.08,,,
2.52,,,
58.14,,,
0.32,,,
10.2,,,
10.59,,,
5.45,,,
11.34,,,
73.58,,,
18.65,,,
10.08,,,
6.92,,,
0.26,,,
0.42,,,
0,,,
0.18,,,
0.11,,,
0.68,,,
0.02,,,
2.03,,,
1.91,,,
15.69,,,
6.5,,,
20.51,,,
0.55,,,
13.58,,,
9.05,,,
0.24,,,
30.13,,,
9.71,,,
33.09,,,
23.43,,,
0.52,,,
0.41,,,
0.47,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
6.62,,,
9.25,,,
5.06,,,
0.81,,,
7.95,,,
0.28,,,
0.07,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.14,,,
0.65,,,
0,,,
0,,,
9.28,,,
3.14,,,
2.65,,,
0.11,,,
0.02,,,
0.38,,,
0,,,
0.03,,,
11.71,,,
3.94,,,
28.77,,,
7.68,,,
31.45,,,
25.47,,,
1.68,,,
0.18,,,
0.04,,,
0,,,
2.1,,,
1.17,,,
2.97,,,
0.07,,,
0,,,
0,,,
5.91,,,
19.76,,,
25.59,,,
1.18,,,
0,,,
7.69,,,
38.02,,,
5.56,,,
8.27,,,
3.79,,,
37.13,,,
10.16,,,
34.3,,,
7.66,,,
20.88,,,
13.72,,,
7.88,,,
13.91,,,
4.45,,,
10.34,,,
0.07,,,
0,,,
1.42,,,
3.13,,,
0.27,,,
0.18,,,
7.75,,,
3.89,,,
5,,,
23.27,,,
4.7,,,
6.41,,,
2.9,,,
1.53,,,
1.81,,,
18.02,,,
3.04,,,
1.15,,,
0,,,
0,,,
0.08,,,
11.05,,,
0.37,,,
0.05,,,
0.11,,,
0.91,,,
0.1,,,
0,,,
0,,,
0.5,,,
7.11,,,
8.67,,,
34.9,,,
0.73,,,
10.32,,,
0.48,,,
1.82,,,
11.98,,,
14.93,,,
2.77,,,
10.28,,,
5.55,,,
1.65,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.67,,,
2.17,,,
0,,,
0.08,,,
0,,,
0,,,
0,,,
0.19,,,
0.74,,,
12.33,,,
0,,,
2.26,,,
0,,,
0.96,,,
1.19,,,
0.21,,,
1.64,,,
9.1,,,
6.74,,,
1.06,,,
1.96,,,
0.06,,,
0.55,,,
0,,,
0.01,,,
0.05,,,
9.54,,,
0.61,,,
0,,,
0,,,
0,,,
0,,,
3.53,,,
0.61,,,
0,,,
0,,,
0,,,
0,,,
2.14,,,
2.95,,,
0,,,
0,,,
0,,,
4.97,,,
8.48,,,
5.67,,,
3.49,,,
1.95,,,
1.5,,,
1.99,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1.93,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.07,,,
4.78,,,
6.3,,,
0.1,,,
0,,,
0,,,
0,,,
0.11,,,
0,,,
0.11,,,
0.1,,,
7.99,,,
10.63,,,
49.84,,,
31.82,,,
20.88,,,
0.19,,,
3.38,,,
0.25,,,
3.9,,,
13.58,,,
23.74,,,
9.89,,,
2.45,,,
17.71,,,
11.27,,,
19.75,,,
3.59,,,
0.1,,,
1.14,,,
0.48,,,
4.46,,,
22.54,,,
28.8,,,
20.06,,,
2.7,,,
26.63,,,
4.44,,,
8.36,,,
24.98,,,
15.66,,,
5.92,,,
24.06,,,
11.96,,,
49.48,,,
12.13,,,
0.58,,,
2.88,,,
0.41,,,
9.4,,,
17.49,,,
21,,,
19.49,,,
21.34,,,
9.84,,,
0.9,,,
0.4,,,
10.14,,,
28.89,,,
8.18,,,
0.62,,,
14.25,,,
11.16,,,
3.81,,,
6.63,,,
2.22,,,
0.18,,,
0.06,,,
0.69,,,
3.54,,,
0.2,,,
1.93,,,
4.68,,,
29.86,,,
0.28,,,
36.05,,,
3.12,,,
0.22,,,
0.07,,,
0,,,
0.5,,,
11.42,,,
31.51,,,
2.53,,,
17.88,,,
6.61,,,
35.08,,,
27.48,,,
2.88,,,
21.1,,,
19.88,,,
7.03,,,
46.98,,,
32.22,,,
8.43,,,
0.31,,,
0,,,
0.23,,,
2.37,,,
1.44,,,
1.58,,,
0,,,
0,,,
0,,,
1.75,,,
1.24,,,
4.01,,,
6.48,,,
0.3,,,
11.93,,,
20.04,,,
39.24,,,
23.16,,,
7.28,,,
0.67,,,
0.11,,,
4.18,,,
0.96,,,
0.69,,,
2.83,,,
9.42,,,
5.17,,,
4.28,,,
11.26,,,
3.81,,,
16.84,,,
3.03,,,
1.83,,,
0.46,,,
4.11,,,
0.53,,,
25.59,,,
0.11,,,
12.93,,,
0.16,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
4.24,,,
4.96,,,
0.14,,,
14.58,,,
0.32,,,
0.64,,,
3.86,,,
10.38,,,
9.19,,,
33.42,,,
1.34,,,
0.56,,,
17.31,,,
11.49,,,
9.13,,,
1.75,,,
13.02,,,
1.82,,,
2.93,,,
0.48,,,
2.88,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.16,,,
1.7,,,
0.02,,,
0,,,
0,,,
8.91,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.09,,,
2.17,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.29,,,
0.38,,,
0,,,
0,,,
7,,,
4.42,,,
8.27,,,
11.45,,,
40.25,,,
12.06,,,
14.45,,,
13.88,,,
24.53,,,
9.31,,,
1.98,,,
4,,,
4.78,,,
0.07,,,
0.92,,,
0.05,,,
0.42,,,
1.83,,,
3.09,,,
7.47,,,
2.1,,,
0,,,
10.98,,,
6.8,,,
9.21,,,
9.37,,,
7.92,,,
0.68,,,
1.45,,,
5.45,,,
3.72,,,
2.49,,,
0.06,,,
3.4,,,
0.31,,,
0,,,
0,,,
0,,,
0,,,
3.88,,,
0.72,,,
1.59,,,
3.67,,,
8.83,,,
6.88,,,
11.57,,,
3.16,,,
13.19,,,
1.66,,,
0.2,,,
0,,,
0.1,,,
0.06,,,
0,,,
0,,,
0.03,,,
1.13,,,
0.8,,,
0,,,
0.1,,,
13.19,,,
0,,,
0.01,,,
1.3,,,
2.32,,,
1.22,,,
0,,,
14.12,,,
3.18,,,
6.19,,,
2.33,,,
0,,,
0.09,,,
0,,,
0,,,
0.23,,,
0.03,,,
0,,,
0.09,,,
0,,,
0,,,
0,,,
0.09,,,
1.23,,,
5.15,,,
6.92,,,
3.24,,,
0.84,,,
24.66,,,
3.27,,,
2.13,,,
10.88,,,
35.32,,,
13.91,,,
11.39,,,
0.28,,,
15.58,,,
19.42,,,
1.51,,,
16.98,,,
1.28,,,
0,,,
0,,,
0,,,
0.07,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
3.51,,,
0,,,
0.7,,,
0.28,,,
0,,,
0,,,
2.93,,,
0,,,
0,,,
0,,,
0.12,,,
2.03,,,
0,,,
10.66,,,
5.71,,,
1.58,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1.7,,,
0.4,,,
0.49,,,
7.89,,,
8.33,,,
0.65,,,
1.27,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
6.71,,,
10,,,
0.07,,,
0,,,
0,,,
1.27,,,
0,,,
0.1,,,
1.92,,,
1.14,,,
4.48,,,
0.67,,,
0,,,
3.95,,,
8.67,,,
3.46,,,
3.44,,,
0.1,,,
2.79,,,
6.37,,,
0.02,,,
4.75,,,
0.56,,,
0.21,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.53,,,
1.18,,,
34.1,,,
0.08,,,
1.8,,,
5.65,,,
0,,,
0,,,
13.48,,,
11.58,,,
17.75,,,
1.27,,,
44.58,,,
6.84,,,
1.29,,,
2.59,,,
4.9,,,
0.11,,,
0,,,
0.39,,,
11.67,,,
0.4,,,
10.48,,,
0.39,,,
10.54,,,
0.28,,,
1.33,,,
1.3,,,
7.65,,,
0.51,,,
3.31,,,
3.93,,,
8.73,,,
5.73,,,
0.13,,,
2.75,,,
42.72,,,
3.09,,,
1.36,,,
17.37,,,
5.68,,,
4.86,,,
24.12,,,
3.67,,,
0.21,,,
0.07,,,
0.02,,,
1.92,,,
0.02,,,
0.6,,,
0.11,,,
15.86,,,
7.83,,,
42.27,,,
14.34,,,
0.07,,,
0,,,
0.01,,,
0,,,
0.08,,,
18.63,,,
11.35,,,
9.15,,,
5.73,,,
2.56,,,
3.38,,,
8.78,,,
18.56,,,
3.04,,,
16.03,,,
2.23,,,
1.25,,,
26.04,,,
0.94,,,
3.77,,,
2.71,,,
0.86,,,
14.07,,,
1.57,,,
54.2,,,
22.43,,,
3.43,,,
37.13,,,
22.03,,,
12.53,,,
17.38,,,
9.73,,,
20.54,,,
3.55,,,
0.08,,,
1.16,,,
1.27,,,
0.35,,,
2.29,,,
8.01,,,
4.91,,,
1.24,,,
18.24,,,
0.72,,,
1.76,,,
4.91,,,
3.52,,,
52.37,,,
27.22,,,
32.26,,,
13.8,,,
33.44,,,
4.17,,,
31.91,,,
12.49,,,
5.02,,,
0.06,,,
0,,,
0,,,
0,,,
1.2,,,
0.23,,,
0,,,
0,,,
0.22,,,
0,,,
0,,,
0,,,
0.29,,,
0,,,
0,,,
0,,,
1.48,,,
0.91,,,
1.76,,,
0.7,,,
0.02,,,
0,,,
0,,,
0,,,
9.49,,,
1.26,,,
2.81,,,
0.66,,,
0.24,,,
0,,,
0,,,
0,,,
21.75,,,
20.66,,,
10.99,,,
15.86,,,
12.68,,,
1.73,,,
4.16,,,
21.15,,,
31.02,,,
11.92,,,
8.86,,,
1.59,,,
3.24,,,
0.47,,,
5.54,,,
0.28,,,
0.19,,,
0.22,,,
0,,,
0,,,
0.02,,,
4.58,,,
1.6,,,
35.22,,,
2.65,,,
1.29,,,
3.04,,,
4.86,,,
0.29,,,
0.61,,,
1.67,,,
0.02,,,
0,,,
0,,,
0,,,
0.41,,,
6.66,,,
23.79,,,
7.42,,,
0.97,,,
8.3,,,
13.13,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
20.37,,,
2.62,,,
6.5,,,
0.28,,,
0.06,,,
16.33,,,
20.61,,,
9.33,,,
2.52,,,
0.02,,,
0,,,
0,,,
2.98,,,
12.63,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.01,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
4.5,,,
0.71,,,
4.18,,,
10.56,,,
0.14,,,
0,,,
0.18,,,
0,,,
0,,,
0,,,
0,,,
0.91,,,
2.12,,,
0.07,,,
0.02,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.91,,,
2.2,,,
3.86,,,
48.47,,,
7.16,,,
0.28,,,
4,,,
15.43,,,
5.56,,,
0.03,,,
0.08,,,
2.2,,,
26.61,,,
17.51,,,
1.94,,,
0.12,,,
0,,,
0,,,
42.22,,,
1.82,,,
1.99,,,
6.01,,,
0.07,,,
0,,,
0.22,,,
2.74,,,
1.14,,,
2.81,,,
3.31,,,
0.27,,,
0,,,
4.02,,,
3.11,,,
1.32,,,
0.06,,,
0,,,
0.08,,,
0.15,,,
2.04,,,
0,,,
4.63,,,
0,,,
0,,,
0.33,,,
1.73,,,
0.11,,,
0,,,
0,,,
0.47,,,
0,,,
7.26,,,
0,,,
1.01,,,
39.04,,,
42.75,,,
5.03,,,
5.51,,,
3.04,,,
23.35,,,
22.51,,,
7.71,,,
28.86,,,
2.55,,,
0,,,
26.8,,,
17.28,,,
14.24,,,
0.29,,,
14.45,,,
6.79,,,
0.05,,,
3.64,,,
0.08,,,
0,,,
0,,,
0,,,
0.07,,,
0.07,,,
0,,,
0,,,
0,,,
0,,,
1.04,,,
10.61,,,
12.05,,,
37.21,,,
9.3,,,
9.56,,,
0,,,
15.96,,,
26.2,,,
6,,,
1.44,,,
5.86,,,
0,,,
3.97,,,
3.47,,,
0.03,,,
1.38,,,
1.84,,,
0.91,,,
0.55,,,
3.1,,,
0.12,,,
7.74,,,
4.3,,,
75.52,,,
2.67,,,
3.89,,,
5.77,,,
0.41,,,
0,,,
9.47,,,
2.62,,,
0.01,,,
13.61,,,
6.01,,,
12.87,,,
1.95,,,
7.46,,,
2.83,,,
1.59,,,
14.43,,,
10.1,,,
14.25,,,
23.68,,,
44.8,,,
7.9,,,
2.59,,,
0.36,,,
39.04,,,
42.79,,,
14.38,,,
0.06,,,
0,,,
0.11,,,
2.22,,,
3.15,,,
0.07,,,
0.09,,,
0.84,,,
0.98,,,
0.6,,,
9.26,,,
1.42,,,
0.28,,,
1.11,,,
0,,,
0,,,
3.78,,,
4.53,,,
1.65,,,
15.66,,,
3.55,,,
24.13,,,
8.84,,,
1.83,,,
0.21,,,
0.12,,,
4.5,,,
1.33,,,
12.07,,,
0.08,,,
0.14,,,
0.95,,,
0,,,
0,,,
0,,,
0,,,
1.59,,,
0.01,,,
0.01,,,
0,,,
0,,,
0.03,,,
0,,,
0,,,
0,,,
0,,,
10.18,,,
25.38,,,
3.77,,,
51.42,,,
1,,,
5.09,,,
8.49,,,
20.25,,,
2.36,,,
22.3,,,
12.54,,,
2.32,,,
21.56,,,
3.46,,,
1.94,,,
2.18,,,
1.18,,,
17.6,,,
3.5,,,
0.73,,,
9.81,,,
4.82,,,
5.69,,,
20.91,,,
3.33,,,
45,,,
2.38,,,
16.55,,,
2.46,,,
0.09,,,
10.88,,,
4.67,,,
2.63,,,
28.3,,,
8.32,,,
2.57,,,
2.57,,,
14.68,,,
27.05,,,
0.08,,,
0,,,
0,,,
0,,,
0,,,
0.94,,,
0,,,
0.17,,,
0.18,,,
0.13,,,
0.18,,,
0.09,,,
10.33,,,
0.94,,,
2.88,,,
0.11,,,
1.71,,,
3.37,,,
17.79,,,
36.28,,,
2.66,,,
2.38,,,
1.22,,,
0,,,
1.83,,,
1.12,,,
3.96,,,
0.58,,,
0,,,
0.09,,,
0,,,
0.04,,,
2.21,,,
2.13,,,
0.49,,,
0,,,
8.58,,,
9.06,,,
1.23,,,
0.89,,,
2.23,,,
0.04,,,
0,,,
0.7,,,
0,,,
0,,,
0,,,
0.07,,,
0.03,,,
0,,,
0.51,,,
4.06,,,
11.64,,,
0.06,,,
0,,,
0,,,
0,,,
20.41,,,
5.07,,,
8.67,,,
1.42,,,
0,,,
0.02,,,
3.74,,,
8.27,,,
21.97,,,
0.01,,,
0,,,
0,,,
0,,,
1.93,,,
1.24,,,
11.32,,,
8.84,,,
10.26,,,
0.54,,,
0.01,,,
0.04,,,
0.23,,,
3.66,,,
4.59,,,
2.43,,,
15.01,,,
0.02,,,
25.66,,,
12.55,,,
5.4,,,
0.03,,,
0,,,
12.41,,,
3.46,,,
20.95,,,
6.1,,,
3.85,,,
6.94,,,
2.23,,,
0.58,,,
0.01,,,
0.85,,,
4.56,,,
1.14,,,
0,,,
1.19,,,
0.18,,,
0,,,
0.31,,,
0,,,
0,,,
0,,,
0,,,
4.27,,,
9.54,,,
0.01,,,
3.57,,,
0.08,,,
9.13,,,
20.56,,,
5.47,,,
17.8,,,
12.87,,,
18.06,,,
0.99,,,
0.05,,,
0.2,,,
1.74,,,
0.23,,,
0,,,
0,,,
0.33,,,
2.58,,,
1.21,,,
8.69,,,
2.77,,,
17.43,,,
1.05,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
24.22,,,
9.78,,,
2.84,,,
0.06,,,
0,,,
0,,,
0,,,
0,,,
0,,,
19.97,,,
7.02,,,
1.1,,,
0,,,
0,,,
21.01,,,
3.62,,,
5.45,,,
12.74,,,
2.05,,,
2.9,,,
1.37,,,
10.52,,,
1.55,,,
0.03,,,
0.1,,,
0.05,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0.1,,,
0,,,
3.04,,,
6.62,,,
0.01,,,
0,,,
0.22,,,
31.66,,,
4.29,,,
0.11,,,
3.69,,,
32.38,,,
5.73,,,
3.58,,,
0.89,,,
1.58,,,
0.68,,,
1.72,,,
0,,,
17.52,,,
0.01,,,
0.97,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
12.48,,,
0.05,,,
0,,,
0,,,
0,,,
0.36,,,
0.11,,,
0.05,,,
4.9,,,
1.64,,,
6.56,,,
17.56,,,
3.78,,,
1.57,,,
0.16,,,
0.05,,,
0,,,
0,,,
0.17,,,
0.01,,,
0,,,
0,,,
8.66,,,
4.81,,,
0,,,
0.55,,,
3.12,,,
5.56,,,
14,,,
0.08,,,
0,,,
2.92,,,
7.16,,,
14.85,,,
0,,,
0.06,,,
0,,,
0.47,,,
0.53,,,
0.02,,,
4.92,,,
3.97,,,
7,,,
0.28,,,
16.44,,,
0.99,,,
16.69,,,
14.35,,,
10.49,,,
4.02,,,
0,,,
0,,,
0.05,,,
0.21,,,
0.74,,,
0.09,,,
7.74,,,
0,,,
7.56,,,
52.51,,,
14.76,,,
0.26,,,
1.15,,,
0.51,,,
9.46,,,
13.13,,,
15.23,,,
20.52,,,
15.26,,,
0.78,,,
1.2,,,
30.69,,,
62.26,,,
0.78,,,
3.61,,,
5.23,,,
1.9,,,
55.94,,,
2.71,,,
14.43,,,
38.78,,,
27.61,,,
4.26,,,
11.89,,,
94.39,,,
5.57,,,
0.55,,,
18.23,,,
7.97,,,
7.97,,,
9.62,,,
0.09,,,
0,,,
1.72,,,
0.54,,,
0.06,,,
0,,,
0,,,
0,,,
0.13,,,
0.06,,,
